Edu_Level,Family_Status,Annual_Income,Kids_Count,Teens_Count,Last_Visit,Spent_Wines,Spent_Fruits,Spent_Meat,Spent_Fish,Spent_Sweets,Spent_Gold,Promo_Purchases,Web_Orders,Catalog_Orders,Store_Orders,Web_Visits,Campaign_1,Campaign_2,Campaign_3,Campaign_4,Campaign_5,Complaint_Flag,Contact_Cost,Total_Revenue,Next_Purchase,Reg_Days_Since,Age
2,3,0.525475797583293,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,1.1077509884454904,-0.7644822019696063
2,3,0.8751512350851783,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,-0.31829703904294987,-0.2643374285895229
2,5,-0.44392340057159096,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,0.4568370804281186,-0.7644822019696063
4,6,-0.00672102148077689,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,1,0.8245289063310614,0.4858797314806021
2,2,-0.24127907599479867,1,0,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0,1.0878757546128988,-0.5977672775095785
4,4,-0.3805282695509614,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,3,11,0,0.29783520976738664,-0.18097996635950905
0,4,1.118591682414242,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,1.2518464337317787,-1.4313418998097174
2,5,0.63851014154816,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,-1.7393762580732421,-0.014265041899481263
3,3,0.36728273970478464,0,1,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,-0.32823465595924567,0.6525946559406299
4,5,1.2181452266642447,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,-0.8648659694392161,-0.2643374285895229
0,5,-1.0202570653493415,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,1.4456299635995458,0.9026670426306715
4,3,0.4046595342494956,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,0.5413068242166325,0.3191648070205743
2,3,0.5472494507670678,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,0.13883333910665463,-0.7644822019696063
2,4,-1.0074444102267592,0,0,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,1.6245070680928693,-1.4313418998097174
2,4,-1.1100242564535683,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0.6158389510888507,-0.09762250412949515
2,3,-0.2515370606174796,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,-0.054950190761112516,-0.5977672775095785
2,4,-1.1386365660524638,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,0.561182058049224,0.3191648070205743
4,5,0.4281232002255128,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,1.3263785606039968,0.6525946559406299
2,4,1.651613856562895,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,-1.3269651560469686,0.9026670426306715
2,4,0.8913046131691701,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,-1.5704367704962143,1.402811816010755
2,5,-0.6340301883873287,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,0.24317831672776,0.3191648070205743
2,3,-1.3987413255654992,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,1.4953180481810244,0.6525946559406299
2,4,-0.5459923126984197,1,0,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,1.0083748192825328,-0.7644822019696063
2,3,-0.8367924208333473,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0.8145912894147657,-1.3479844375797037
2,4,-0.18700215352766328,0,1,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0.024550744569253487,-0.8478396641996202
2,5,-0.6731362983473576,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,1.5996630258021298,0.06909242033053263
1,5,-1.128968120775914,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0.9089986501195753,-0.8478396641996202
2,3,-0.6870494269160512,1,0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,3,11,0,0.45186827196997076,-0.931197126429634
0,5,-0.2231212641339612,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,1.2170647745247436,-0.5144098152795646
2,5,1.3846311380116636,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,-0.08476304150999976,-1.5980568242697453
2,3,-0.811009900095881,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,0.7499967794588432,-0.3476948908195368
2,2,0.6219637372334141,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,3,11,0,-0.4077355912896116,-0.8478396641996202
2,5,-0.6780884288548586,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,1.1872519237758563,-1.2646269753496897
4,6,-1.0647476346707008,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,-0.05991899921926039,1.8195991271608243
4,3,4.106141272868138,0,0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,-0.24873372062887963,1.6528842027007966
4,5,1.2962788413381514,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,0.15870857293924612,1.402811816010755
4,4,1.35232438184368,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,1.4953180481810244,-0.2643374285895229
4,4,0.6250293418332958,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,-0.24376491217073176,-0.43105235304955075
2,3,-0.6038457738654172,1,1,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,3,11,0,-1.74434506653139,-0.5144098152795646
4,2,-0.07204198103210131,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,-1.4014972829191867,0.06909242033053263
2,4,-0.12903078449143973,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,0.13386453064850673,-0.43105235304955075
2,3,0.355020321305258,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,3,11,0,-1.7493138749895378,0.3191648070205743
3,3,0.5753115236429075,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,-0.7953026510251459,1.319454353780741
2,2,1.4638259235086062,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,-0.4524548674129425,-0.3476948908195368
2,5,-1.0453714414945259,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0.7400591625425476,-0.7644822019696063
2,3,0.5322358487522627,0,1,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,3,11,0,1.5201620904717639,-0.5977672775095785
3,5,-0.34087192286787693,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,0.7798096302077305,1.402811816010755
2,2,-0.4796101823240594,1,0,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,1.0083748192825328,-0.6811247397395924
2,3,-0.4869597728391603,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,-0.3977979743733159,-1.2646269753496897
0,3,-1.2702217481089224,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,-1.2424954122584546,-0.43105235304955075
4,5,0.6379992074481797,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,-0.4375484420384989,-1.8481292109597869
2,3,1.0758697311312757,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,-1.3120587306725249,0.8193095804006577
4,3,1.2336304601559545,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,1.0232812446569763,1.7362416649308106
2,4,-1.7458620925674833,0,0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0,1.4655051974321374,-1.8481292109597869
2,5,0.7417581323672511,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,-1.471060601333257,-0.5977672775095785
2,4,0.30581343721485,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,0.25311593364405577,1.0693819670906994
2,4,0.07086235647007415,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,0.21336546597887274,1.0693819670906994
0,2,-1.6114471216495954,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,-0.7853650341088502,-0.5144098152795646
3,5,-1.3751990543433312,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,-0.353078698249985,-0.5144098152795646
2,5,0.5582541852281814,1,1,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,3,11,0,1.5201620904717639,-0.5144098152795646
4,5,-0.7234043532608015,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,-0.5319558027433086,-0.7644822019696063
2,5,-1.2094991954574204,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,-1.6698129396591719,-0.5977672775095785
3,3,1.1118709338683475,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,0.23820950826961212,0.9026670426306715
0,4,-0.009983139196035572,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,-1.5207486859147357,-0.7644822019696063
4,4,0.6845728157925356,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,0.49161873963515373,-1.4313418998097174
2,6,0.5338865589214298,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,3,11,0,0.8493729486218008,0.9860245048606855
4,5,-0.5330224470835359,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-1.1679632853862365,-0.2643374285895229
4,3,0.5857660213809655,0,1,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,3,11,0,-0.8648659694392161,-0.09762250412949515
4,3,0.6943591689383116,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,0.8195600978729135,-0.2643374285895229
2,6,0.23113845337157898,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,-0.8350531186903289,-0.5144098152795646
2,3,-1.1010632583923758,2,0,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,3,11,0,-1.550561536663623,-0.2643374285895229
4,3,-0.05647814229424063,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,0.4121178043047877,1.9029565893908382
3,3,0.17737246500442386,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,-0.4623924843292383,0.3191648070205743
2,3,-0.5286598559221658,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,1.236940008357335,1.236096891550727
2,4,0.48735225320014935,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,1.1872519237758563,0.9860245048606855
1,3,-1.37409858089722,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0.5661508665073719,-1.6814142864997592
4,5,0.5708310246123113,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,0.26802235901849936,-1.6814142864997592
4,4,0.8720463278622212,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,3,11,0,0.2630535505603515,1.236096891550727
0,4,1.4590310034934069,0,0,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,0,3,11,1,1.480411622806581,0.23580734479056042
2,5,-0.04456944750239267,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,-1.1331816261792014,1.7362416649308106
2,3,-1.0099990807266606,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,-1.5704367704962143,-0.43105235304955075
0,3,-0.6652364711092009,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,-0.42264201666405526,-1.0145545886596479
2,6,-0.4660900799861198,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,-0.4176732082059074,-0.014265041899481263
2,4,-0.4544172009327243,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,0.322679252058126,1.402811816010755
3,3,0.17737246500442386,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,-0.4623924843292383,0.3191648070205743
2,2,-1.1863892530890818,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,-1.307089922214377,1.4861692782407687
4,3,-0.05541697147120467,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,1.0530940954058636,-0.014265041899481263
4,3,0.5508652920900051,0,1,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,3,11,0,0.5065251650095973,1.1527394293207132
3,5,-0.9770241799663951,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0.3872737620140484,-1.0979120508896618
2,3,0.13009140944471068,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,1.1127197969036382,0.569237193710616
4,6,0.16121908692043208,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,-1.4959046436239962,1.5695267404707827
2,4,-1.92374576460677,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,0.4369618465955271,-0.3476948908195368
0,2,1.018094875210429,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,0.42205542122108347,0.8193095804006577
2,5,-0.42718048314146806,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,1.0530940954058636,-0.7644822019696063
3,4,-0.6547033681249922,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0.322679252058126,0.3191648070205743
4,3,-0.3330900034989466,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,1.043156478489568,-0.931197126429634
2,5,1.088092846907727,0,0,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,3,11,0,-1.0884623500558706,-2.0982015976498287
0,3,1.1750695517735998,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,1,1.2220335829828914,0.9860245048606855
4,3,0.08253523552346967,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0,-1.1729320938443843,1.402811816010755
2,5,-0.331675109068232,1,0,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0,1.3412849859784404,-0.931197126429634
3,5,-0.1112659988613563,1,1,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,0.8195600978729135,0.23580734479056042
2,5,0.12356717401419332,0,1,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,3,11,0,-0.20898325296369663,-0.3476948908195368
2,5,0.06795396236249411,0,1,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,-0.9692109470603215,0.15244988256054653
2,4,-0.09703844930805941,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,-0.5220181858270128,0.4858797314806021
2,3,0.654781427501378,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,1.2071271576084477,-1.0979120508896618
2,4,-0.3587153137441112,0,0,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,3,11,0,-1.4164037082936303,-0.43105235304955075
2,3,1.1202423925834089,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,0.6555894187540336,-0.014265041899481263
4,5,0.6076968850570419,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,-1.5704367704962143,1.6528842027007966
3,3,-0.5927231315350773,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,-0.790333842566998,-0.5144098152795646
3,3,0.8009478827188121,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,0.7251527371681039,0.569237193710616
4,5,0.8100267886492309,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,-0.2586713375451754,1.8195991271608243
1,3,-1.7666138775512976,0,0,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,3,11,0,1.1872519237758563,-0.5977672775095785
2,3,-0.3389853969602575,1,1,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,3,11,0,1.480411622806581,-0.18097996635950905
3,3,-0.3195305985379316,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,-1.396528474461039,-0.5144098152795646
1,3,-1.0700141861628052,1,0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,3,11,0,-1.2375266038003068,-0.2643374285895229
2,4,1.2214859496256543,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,-1.4660917928751092,-1.9314866731898008
3,6,0.586394863350172,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,1.1673766899432647,-0.014265041899481263
2,5,-0.7485973346521366,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,-0.040043765386668886,1.402811816010755
3,3,0.054787583632233176,0,1,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0,0.0643012122344365,0.3191648070205743
3,5,-0.099711027677187,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,1.5201620904717639,1.6528842027007966
2,0,1.0531135123706157,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,1.0083748192825328,-2.0148441354198146
2,5,-0.25137985012517794,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,0.7102463117936603,-0.2643374285895229
4,2,-0.07223849414747835,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,1.3860042621017712,0.7359521181706438
4,5,0.6076968850570419,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,-1.5704367704962143,1.6528842027007966
4,3,0.12058017466046247,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,3,11,1,1.4207859213088063,1.5695267404707827
4,3,1.0503623287553374,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,3,11,1,0.8940922247451316,-0.5144098152795646
0,6,0.8807715101849614,0,0,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,3,11,0,0.1835526152299855,1.6528842027007966
4,5,0.6692054901700519,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,-0.4077355912896116,-0.014265041899481263
2,5,0.16055094232815018,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,-0.06488780767740826,0.06909242033053263
4,3,0.5060209991609671,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,-0.9195228624788427,1.236096891550727
2,5,0.7568503396282069,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,1.1872519237758563,0.8193095804006577
2,4,1.0952852269305262,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,-0.20401444450554876,1.1527394293207132
4,4,0.11047940053008319,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,1.043156478489568,-0.2643374285895229
3,3,-1.2337096112718704,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,-0.8996476286462513,-1.0979120508896618
2,4,-0.25389521800200393,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,1.2965657098551095,0.4025222692505882
2,2,0.383396815165701,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0,1.4953180481810244,0.7359521181706438
4,7,-0.15787890982878758,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,0,1.316440943687701,-0.3476948908195368
2,3,-0.1865305220507584,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,0.20839665752072487,1.319454353780741
3,4,1.1287710617907718,0,0,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,3,11,0,0.43199303813737927,-0.5144098152795646
2,5,0.377776540065918,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,-0.2586713375451754,-0.5977672775095785
3,3,0.27366389153916804,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,3,11,0,-1.4064660913773346,1.4861692782407687
0,3,-0.2184442519879879,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,-0.26364014600332325,0.3191648070205743
3,3,0.029673207487048874,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,-1.2574018376328984,-0.5977672775095785
4,3,0.14832782655169896,0,1,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,3,11,0,-0.8102090763995895,1.7362416649308106
4,3,1.1745193150505442,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,3,11,1,0.5065251650095973,-1.4313418998097174
2,4,1.0492618553092259,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,-1.431310133668074,0.15244988256054653
1,4,-1.7666138775512976,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,1.0878757546128988,-1.9314866731898008
2,2,-1.4605643516631126,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1.3561914113528841,-0.8478396641996202
0,3,-0.5960245518734114,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,0.5114939734677453,-0.5144098152795646
2,4,-0.15418446325969942,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,-0.830084310232181,-0.8478396641996202
3,4,0.8255513247640162,0,0,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,-1.1629944769280887,-1.5146993620397313
4,3,0.24202527996346637,0,1,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,3,11,0,0.9884995854499412,1.6528842027007966
2,3,-0.06728636363997721,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0,0.29783520976738664,1.1527394293207132
2,3,-0.4578365291402846,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,0.9437803093266104,0.4025222692505882
3,5,-0.28714523712379725,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,-0.23382729525443602,0.3191648070205743
4,3,0.289738664377009,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,0.441930655053675,1.1527394293207132
0,4,-0.5070434132306927,1,1,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0,-1.3120587306725249,0.4858797314806021
2,4,0.6369380366251438,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,1.6592887272999044,-1.5980568242697453
2,3,-0.3954632663196156,1,0,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,3,11,0,1.2617840506480744,-1.6814142864997592
2,3,-0.5515732851751274,1,1,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,3,11,0,0.9388115008684625,-0.7644822019696063
3,3,1.2317832368714106,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,-0.636300780364414,1.7362416649308106
2,5,0.8907936790691898,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0,-0.5965503126992309,-1.9314866731898008
2,3,-1.1763670842048533,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,1.2965657098551095,-1.4313418998097174
2,5,-0.902820827600029,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,-0.94933571322773,-0.5977672775095785
4,5,-0.1282054294068562,0,1,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0,-0.9195228624788427,-0.5977672775095785
2,4,0.049167308532450146,0,1,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,3,11,0,1.6245070680928693,1.402811816010755
3,4,-0.39518814795808777,1,0,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-1.272308263007342,-0.2643374285895229
2,3,-1.2944321639233722,1,1,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,0,-0.994054989351061,0.06909242033053263
4,5,-0.7686416724205936,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,-1.585343195870658,-0.18097996635950905
2,5,0.7435267504056443,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,-0.2189208698799924,0.8193095804006577
3,3,-0.7043032784461544,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,1.4853804312647287,-0.5977672775095785
2,3,0.4999290925842792,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,-0.9344292878532864,-1.0979120508896618
2,4,-0.6927090046389096,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,-1.2872146883817854,-2.1815590598798424
2,3,0.5514548314361362,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,-1.6151560466195454,0.3191648070205743
2,5,0.9034884263225459,0,0,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,3,11,0,-0.6064879296155267,-0.7644822019696063
2,4,1.6248094676254685,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,-1.0785247331395749,-0.09762250412949515
